YearsCodePro,ConvertedCompYearly
9.0,53703.0
10.0,75184.0
32.0,165000.0
5.0,7852.0
3.0,50955.0
1.0,7000.0
15.0,47259.0
26.0,45111.0
6.0,11189.0
2.0,28000.0
6.0,64444.0
5.0,41888.0
24.0,10197.0
6.0,53782.0
7.0,27024.0
20.0,272000.0
5.0,28570.0
8.0,8374.0
6.0,87508.0
6.0,28000.0
2.0,1000000.0
17.0,96511.0
2.0,44586.0
11.0,330000.0
19.0,97954.0
14.0,110000.0
5.0,7518.0
4.0,8614.0
10.0,65518.0
7.0,104184.0
2.0,6646.0
2.0,4187.0
18.0,53703.0
17.0,52122.0
20.0,71538.0
3.0,5000.0
5.0,60000.0
24.0,64444.0
21.0,13445.0
8.0,65000.0
23.0,67666.0
8.0,8639.0
9.0,133700.0
34.0,93244.0
5.0,16111.0
4.0,75184.0
7.0,48333.0
15.0,69814.0
3.0,40814.0
8.0,1599.0
10.0,84930.0
4.0,34557.0
4.0,65518.0
3.0,21481.0
10.0,1.0
21.0,109840.0
4.0,51078.0
5.0,123419.0
6.0,127288.0
6.0,152300.0
7.0,59073.0
1.0,55628.0
13.0,242037.0
2.0,2468.0
10.0,250000.0
10.0,3544.0
8.0,95384.0
12.0,111417.0
17.0,93443.0
7.0,64444.0
15.0,63877.0
6.0,36000.0
7.0,51555.0
10.0,120000.0
3.0,47259.0
15.0,99099.0
12.0,79910.0
4.0,45111.0
9.0,165604.0
7.0,32222.0
3.0,42962.0
2.0,45111.0
15.0,37592.0
2.0,741.0
25.0,22378.0
1.0,6509.0
26.0,230000.0
4.0,41872.0
5.0,66592.0
4.0,120000.0
6.0,12000.0
6.0,29077.0
4.0,62296.0
26.0,122062.0
10.0,60000.0
30.0,125000.0
8.0,63694.0
5.0,85925.0
14.0,150000.0
2.0,35981.0
3.0,52853.0
10.0,155984.0
5.0,45111.0
2.0,140000.0
16.0,96000.0
17.0,85925.0
4.0,40814.0
12.0,1096.0
18.0,66769.0
4.0,17945.0
45.0,63694.0
13.0,144000.0
2.0,48333.0
7.0,85886.0
2.0,42962.0
27.0,24684.0
5.0,85925.0
1.0,140000.0
1.0,75000.0
3.0,75184.0
8.0,66151.0
13.0,22128.0
6.0,84232.0
3.0,47250.0
7.0,140000.0
2.0,40763.0
3.0,19333.0
28.0,77707.0
4.0,48333.0
5.0,86401.0
5.0,36518.0
20.0,53703.0
9.0,4937.0
2.0,600.0
10.0,81526.0
30.0,193331.0
17.0,180000.0
13.0,85000.0
12.0,77014.0
7.0,40000.0
4.0,30074.0
8.0,91295.0
7.0,1160.0
18.0,76091.0
3.0,5694.0
4.0,48578.0
7.0,7920.0
5.0,61222.0
4.0,85350.0
2.0,39490.0
2.0,10408.0
15.0,75184.0
5.0,41888.0
12.0,74052.0
7.0,13452.0
3.0,42962.0
27.0,200000.0
13.0,218079.0
5.0,13597.0
4.0,140000.0
6.0,49.0
10.0,53703.0
26.0,76433.0
24.0,120000.0
7.0,50266.0
10.0,1500.0
5.0,51555.0
3.0,48333.0
5.0,4250.0
10.0,6723.0
3.0,60000.0
30.0,127388.0
2.0,5982.0
7.0,142477.0
11.0,75184.0
6.0,99.0
12.0,96815.0
20.0,165000.0
14.0,142666.0
5.0,29621.0
23.0,105706.0
17.0,75184.0
8.0,32544.0
10.0,96682.0
20.0,46622.0
10.0,64444.0
9.0,34338.0
4.0,110000.0
2.0,46722.0
20.0,63694.0
6.0,44397.0
1.0,41888.0
8.0,74052.0
10.0,150000.0
5.0,120000.0
2.0,8886.0
2.0,8000.0
7.0,99000.0
10.0,39745.0
8.0,6000.0
12.0,6171.0
13.0,72000.0
3.0,111417.0
7.0,130000.0
13.0,32113.0
5.0,107937.0
4.0,10000.0
7.0,95384.0
2.0,41574.0
14.0,100000.0
11.0,128400.0
18.0,90000.0
5.0,53703.0
22.0,44757.0
6.0,60000.0
3.0,4307.0
5.0,41469.0
4.0,155000.0
11.0,43068.0
14.0,300000.0
10.0,125000.0
8.0,107406.0
6.0,65152.0
16.0,28000.0
2.0,75184.0
11.0,48333.0
5.0,1728.0
6.0,55000.0
20.0,68677.0
2.0,47259.0
4.0,6140.0
3.0,18560.0
15.0,1481.0
15.0,51542.0
5.0,24684.0
6.0,110000.0
4.0,82500.0
9.0,135000.0
30.0,225000.0
11.0,123419.0
3.0,17827.0
5.0,36306.0
3.0,1131.0
7.0,1037.0
2.0,5106.0
6.0,48333.0
2.0,16330.0
5.0,60147.0
17.0,118483.0
1.0,53000.0
4.0,21327.0
24.0,70656.0
3.0,25443.0
14.0,110000.0
10.0,360000.0
19.0,55851.0
21.0,59073.0
2.0,42962.0
3.0,109000.0
10.0,76433.0
11.0,441936.0
20.0,53703.0
21.0,200000.0
13.0,56239.0
1.0,11852.0
5.0,100107.0
4.0,5378.0
9.0,73567.0
6.0,86000.0
7.0,150000.0
7.0,76000.0
6.0,69814.0
10.0,200000.0
5.0,3612.0
11.0,77332.0
10.0,73036.0
1.0,14356.0
11.0,107406.0
1.0,7899.0
1.0,19876.0
5.0,64885.0
6.0,67000.0
2.0,73036.0
13.0,111417.0
12.0,73036.0
15.0,130000.0
5.0,53703.0
2.0,90667.0
17.0,107406.0
23.0,85350.0
1.0,8700.0
7.0,90721.0
5.0,55200.0
2.0,2065.0
5.0,120000.0
2.0,96000.0
4.0,592.0
12.0,38666.0
5.0,8374.0
8.0,90000.0
25.0,75184.0
6.0,140000.0
2.0,120000.0
1.0,51555.0
2.0,2913.0
2.0,24000.0
38.0,110000.0
8.0,20000.0
4.0,58154.0
29.0,81528.0
3.0,80000.0
1.0,420.0
15.0,120000.0
1.0,3948.0
5.0,101770.0
2.0,276.0
5.0,53703.0
4.0,140000.0
30.0,350000.0
10.0,254776.0
10.0,95592.0
10.0,100000.0
15.0,128887.0
5.0,120000.0
7.0,61789.0
4.0,13875.0
8.0,160000.0
30.0,69814.0
3.0,52951.0
37.0,67241.0
11.0,133757.0
16.0,2222.0
2.0,3837.0
2.0,2208.0
40.0,147770.0
5.0,32222.0
7.0,350000.0
4.0,64444.0
6.0,76433.0
3.0,6714.0
11.0,193331.0
10.0,48333.0
12.0,500000.0
13.0,86870.0
11.0,150000.0
2.0,12.0
14.0,19500.0
6.0,99099.0
4.0,29000.0
3.0,100000.0
26.0,8609.0
3.0,58154.0
2.0,20000.0
17.0,92546.0
7.0,48787.0
6.0,85925.0
7.0,36.0
4.0,53703.0
20.0,160000.0
7.0,120000.0
7.0,75184.0
25.0,76433.0
6.0,17903.0
11.0,191608.0
4.0,15403.0
25.0,70063.0
2.0,10767.0
8.0,88073.0
4.0,35444.0
33.0,42752.0
4.0,19177.0
17.0,151860.0
10.0,78023.0
6.0,64257.0
12.0,250000.0
6.0,60192.0
2.0,3543.0
4.0,132000.0
4.0,1901.0
3.0,592.0
2.0,96000.0
2.0,57325.0
2.0,23712.0
18.0,122611.0
37.0,259000.0
12.0,150000.0
2.0,63370.0
39.0,175000.0
5.0,1091.0
3.0,60000.0
20.0,95541.0
3.0,66000.0
7.0,71962.0
14.0,32222.0
12.0,85925.0
12.0,7405.0
24.0,210000.0
9.0,19333.0
5.0,70000.0
6.0,21564.0
27.0,140000.0
5.0,47267.0
10.0,145386.0
2.0,1500.0
13.0,60147.0
2.0,1304.0
3.0,9697.0
5.0,37592.0
10.0,70000.0
27.0,155739.0
9.0,33941.0
12.0,80562.0
14.0,34958.0
12.0,100000.0
10.0,32495.0
13.0,157000.0
13.0,214000.0
14.0,78431.0
20.0,210000.0
5.0,100000.0
12.0,69000.0
3.0,53869.0
24.0,167125.0
7.0,75000.0
4.0,12984.0
27.0,79962.0
5.0,130000.0
10.0,120000.0
7.0,25123.0
12.0,70193.0
3.0,22000.0
25.0,130847.0
18.0,128887.0
16.0,205000.0
9.0,96666.0
10.0,57999.0
5.0,74873.0
7.0,48333.0
5.0,80000.0
6.0,120000.0
10.0,4769.0
8.0,120000.0
3.0,31.0
16.0,53703.0
6.0,58000.0
2.0,130000.0
4.0,78980.0
18.0,69951.0
14.0,53703.0
10.0,31105.0
6.0,66592.0
23.0,138242.0
13.0,16045.0
5.0,107406.0
35.0,90866.0
10.0,155000.0
3.0,23959.0
7.0,4000.0
41.0,6.0
3.0,27251.0
8.0,109039.0
2.0,2468.0
25.0,80000.0
2.0,4785.0
7.0,42962.0
3.0,6723.0
8.0,37297.0
7.0,77332.0
6.0,34169.0
7.0,60000.0
1.0,245.0
17.0,50000.0
12.0,130000.0
20.0,75000.0
3.0,26854.0
8.0,90000.0
7.0,52000.0
2.0,52461.0
8.0,37026.0
7.0,140000.0
23.0,150000.0
8.0,100000.0
10.0,120000.0
5.0,17945.0
19.0,103110.0
7.0,62296.0
25.0,10084.0
35.0,500000.0
3.0,10767.0
15.0,140000.0
3.0,140000.0
5.0,55422.0
27.0,73420.0
8.0,28712.0
8.0,55851.0
30.0,165000.0
7.0,126000.0
8.0,136000.0
5.0,80000.0
8.0,60000.0
16.0,74647.0
6.0,121000.0
5.0,61710.0
14.0,166467.0
1.0,14356.0
17.0,82000.0
3.0,112860.0
16.0,70888.0
5.0,74239.0
1.0,55851.0
5.0,3000.0
9.0,35444.0
2.0,7518.0
17.0,47854.0
8.0,28197.0
9.0,69905.0
15.0,16784.0
13.0,85925.0
15.0,87231.0
16.0,133700.0
31.0,72693.0
5.0,74052.0
2.0,12588.0
2.0,266.0
1.0,12592.0
5.0,20000.0
5.0,43326.0
36.0,230000.0
10.0,180000.0
3.0,908.0
12.0,6980.0
10.0,94517.0
12.0,64968.0
4.0,91314.0
6.0,1481.0
10.0,95708.0
4.0,37026.0
6.0,1259.0
16.0,29595.0
11.0,126047.0
24.0,82802.0
17.0,66877.0
6.0,66592.0
3.0,132110.0
7.0,140000.0
6.0,64257.0
8.0,64444.0
5.0,79481.0
3.0,592.0
24.0,240000.0
10.0,135000.0
11.0,81161.0
24.0,90221.0
17.0,63907.0
14.0,48333.0
9.0,57462.0
8.0,150000.0
10.0,175000.0
17.0,57999.0
6.0,115000.0
2.0,20000.0
22.0,175000.0
20.0,150000.0
22.0,159235.0
7.0,74239.0
14.0,42392.0
35.0,139628.0
25.0,1273879.0
8.0,32222.0
4.0,120000.0
7.0,27926.0
9.0,156000.0
8.0,64444.0
10.0,425000.0
4.0,16611.0
3.0,3936.0
1.0,79000.0
20.0,163000.0
12.0,160000.0
10.0,65152.0
12.0,98986.0
10.0,107000.0
3.0,7919.0
2.0,31398.0
3.0,35000.0
8.0,81663.0
4.0,109.0
20.0,127388.0
20.0,97740.0
5.0,140000.0
1.0,185000.0
15.0,20514.0
1.0,45000.0
1.0,28512.0
10.0,80555.0
24.0,63862.0
25.0,132132.0
13.0,117320.0
8.0,54000.0
3.0,16709.0
8.0,50955.0
2.0,42038.0
3.0,170000.0
22.0,67666.0
10.0,140000.0
5.0,80555.0
8.0,65424.0
1.0,57723.0
15.0,96666.0
7.0,130000.0
18.0,72000.0
18.0,130000.0
2.0,112200.0
23.0,190000.0
5.0,18243.0
11.0,96666.0
3.0,99888.0
4.0,37592.0
12.0,80555.0
23.0,86000.0
4.0,75000.0
42.0,106771.0
6.0,867.0
10.0,82802.0
13.0,14000.0
32.0,101770.0
8.0,82003.0
4.0,73621.0
24.0,45111.0
15.0,57325.0
5.0,180000.0
11.0,71090.0
18.0,20514.0
10.0,140000.0
7.0,80000.0
3.0,9399.0
2.0,7.0
5.0,53703.0
24.0,170000.0
6.0,987.0
8.0,110493.0
2.0,42943.0
15.0,268515.0
7.0,105000.0
15.0,128887.0
7.0,79552.0
6.0,118147.0
18.0,124807.0
1.0,9571.0
10.0,200000.0
4.0,1133.0
7.0,190000.0
4.0,4388.0
20.0,115615.0
6.0,1975.0
7.0,153273.0
2.0,92000.0
10.0,87231.0
15.0,64444.0
2.0,36518.0
10.0,140000.0
17.0,101403.0
3.0,42962.0
5.0,11472.0
10.0,85130.0
8.0,51018.0
8.0,170000.0
6.0,120000.0
14.0,19208.0
28.0,48092.0
4.0,16592.0
4.0,37200.0
25.0,76328.0
24.0,64444.0
5.0,15722.0
28.0,120000.0
19.0,76373.0
2.0,43435.0
24.0,4076.0
8.0,138000.0
8.0,87268.0
28.0,125525.0
4.0,95541.0
21.0,200000.0
6.0,8000.0
10.0,27973.0
14.0,50987.0
27.0,112000.0
20.0,28615.0
8.0,79089.0
4.0,107000.0
2.0,50955.0
30.0,138739.0
7.0,134000.0
4.0,31148.0
8.0,82582.0
5.0,5595.0
8.0,200000.0
12.0,99099.0
27.0,250000.0
10.0,95000.0
1.0,100000.0
11.0,90000.0
28.0,130000.0
10.0,120000.0
9.0,46298.0
5.0,3730.0
2.0,7693.0
16.0,112674.0
3.0,79962.0
28.0,159924.0
7.0,400000.0
3.0,1800.0
30.0,170000.0
18.0,120000.0
6.0,124000.0
3.0,95000.0
6.0,15037.0
3.0,5980.0
3.0,59459.0
14.0,142478.0
4.0,96666.0
4.0,23014.0
3.0,12938.0
10.0,67968.0
30.0,127940.0
9.0,21189.0
12.0,123578.0
7.0,130000.0
23.0,115615.0
23.0,63644.0
16.0,107406.0
11.0,46246.0
12.0,154000.0
15.0,53317.0
22.0,130558.0
31.0,181000.0
3.0,130000.0
9.0,180000.0
25.0,80555.0
6.0,70000.0
3.0,9160.0
6.0,550000.0
26.0,60781.0
18.0,190000.0
10.0,165165.0
12.0,161109.0
20.0,92525.0
23.0,82966.0
5.0,69369.0
3.0,145000.0
4.0,18519.0
28.0,160000.0
38.0,200000.0
25.0,186000.0
25.0,201397.0
5.0,250000.0
17.0,123999.0
3.0,39934.0
1.0,4000.0
30.0,32222.0
19.0,240000.0
10.0,65000.0
7.0,150000.0
8.0,82737.0
5.0,75184.0
5.0,23274.0
6.0,38044.0
3.0,11400.0
7.0,12266.0
6.0,2358.0
2.0,87231.0
2.0,8973.0
28.0,150000.0
3.0,7178.0
9.0,90000.0
6.0,47250.0
3.0,110000.0
4.0,47144.0
8.0,34694.0
25.0,48704.0
3.0,110000.0
7.0,85886.0
2.0,237.0
5.0,120000.0
18.0,190932.0
4.0,83243.0
2.0,50000.0
14.0,130847.0
4.0,5384.0
12.0,141600.0
16.0,240000.0
2.0,1500.0
1.0,42307.0
19.0,109039.0
13.0,103063.0
1.0,5025.0
10.0,182000.0
3.0,4142.0
11.0,18600.0
10.0,77763.0
22.0,99099.0
25.0,215234.0
3.0,61457.0
30.0,312000.0
6.0,17347.0
10.0,193000.0
5.0,65424.0
5.0,25548.0
7.0,55630.0
6.0,115500.0
10.0,70393.0
20.0,200000.0
2.0,160000.0
8.0,256000.0
7.0,220000.0
2.0,518.0
6.0,1148.0
24.0,11204.0
10.0,500000.0
14.0,112309.0
15.0,61768.0
6.0,11341.0
10.0,140000.0
3.0,19747.0
35.0,97954.0
5.0,21.0
25.0,118919.0
8.0,71962.0
10.0,32002.0
6.0,21534.0
10.0,83744.0
5.0,3.0
17.0,14366.0
15.0,89726.0
12.0,9600.0
4.0,12000.0
22.0,85925.0
20.0,42962.0
1.0,9874.0
18.0,26061.0
7.0,47854.0
1.0,3589.0
15.0,85925.0
15.0,109009.0
8.0,38283.0
7.0,78000.0
36.0,118147.0
4.0,125000.0
4.0,52175.0
3.0,1332930.0
6.0,8374.0
2.0,15553.0
4.0,127050.0
12.0,82703.0
17.0,55708.0
7.0,73036.0
3.0,592.0
18.0,145000.0
1.0,16749.0
18.0,80555.0
17.0,39479.0
14.0,96666.0
1.0,5025.0
4.0,54648.0
4.0,72532.0
11.0,31105.0
2.0,3589.0
25.0,115615.0
1.0,966.0
10.0,64444.0
15.0,56710.0
16.0,33973.0
3.0,10336.0
1.0,37521.0
7.0,368.0
7.0,77332.0
6.0,75184.0
15.0,120000.0
5.0,5400.0
13.0,63047.0
15.0,69814.0
5.0,64444.0
10.0,27516.0
19.0,36518.0
20.0,37592.0
9.0,193331.0
14.0,114559.0
5.0,54660.0
19.0,258704.0
4.0,64444.0
8.0,64444.0
8.0,100000.0
9.0,4666.0
22.0,51555.0
1.0,16557.0
2.0,28011.0
2.0,800.0
9.0,61866.0
2.0,3589.0
11.0,81629.0
26.0,92000.0
4.0,23629.0
13.0,450000.0
9.0,48333.0
20.0,225000.0
3.0,38633.0
2.0,1550.0
16.0,170000.0
9.0,107406.0
4.0,1179.0
4.0,30074.0
6.0,48333.0
1.0,37700.0
8.0,25123.0
1.0,14.0
10.0,171974.0
12.0,889.0
12.0,49368.0
1.0,103243.0
9.0,27595.0
8.0,69814.0
4.0,7140.0
10.0,111691.0
9.0,118.0
12.0,75184.0
13.0,76.0
10.0,80000.0
2.0,60000.0
4.0,91295.0
2.0,32576.0
20.0,75184.0
10.0,61557.0
5.0,88610.0
4.0,71962.0
4.0,42962.0
2.0,26852.0
11.0,22409.0
3.0,29913.0
6.0,938.0
25.0,49368.0
8.0,139628.0
2.0,59337.0
6.0,75184.0
17.0,64968.0
4.0,99888.0
8.0,80555.0
1.0,5906.0
8.0,93591.0
2.0,35151.0
4.0,12000.0
6.0,50773.0
20.0,158558.0
2.0,39490.0
25.0,69814.0
5.0,133757.0
3.0,19023.0
4.0,64444.0
14.0,20876.0
6.0,59073.0
5.0,30074.0
17.0,89087.0
5.0,20039.0
25.0,141776.0
3.0,42962.0
14.0,69814.0
16.0,82802.0
16.0,53503.0
3.0,4189.0
17.0,4751.0
45.0,127388.0
5.0,36303.0
3.0,35444.0
27.0,96666.0
2.0,31148.0
13.0,127528.0
16.0,78407.0
15.0,51555.0
13.0,98089.0
15.0,96666.0
5.0,29000.0
10.0,14570.0
3.0,37592.0
5.0,45111.0
14.0,140127.0
3.0,26852.0
10.0,63694.0
11.0,53703.0
3.0,42007.0
5.0,29621.0
8.0,72978.0
20.0,311967.0
18.0,60147.0
10.0,75184.0
3.0,23927.0
13.0,58.0
4.0,75184.0
8.0,32222.0
19.0,55851.0
12.0,138324.0
6.0,44586.0
5.0,49407.0
8.0,133184.0
13.0,443493.0
9.0,3951.0
12.0,29909.0
6.0,38666.0
23.0,59391.0
22.0,107406.0
7.0,72000.0
5.0,32222.0
1.0,56925.0
2.0,25777.0
8.0,67666.0
5.0,107406.0
3.0,300737.0
2.0,1317.0
9.0,64000.0
17.0,64444.0
19.0,88912.0
4.0,47259.0
5.0,7178.0
2.0,11963.0
5.0,7213.0
8.0,31822.0
6.0,37883.0
1.0,105846.0
6.0,128887.0
6.0,25123.0
40.0,289997.0
8.0,75184.0
14.0,75184.0
9.0,75184.0
2.0,40814.0
7.0,83563.0
2.0,1575.0
28.0,268515.0
18.0,18796.0
17.0,42637.0
6.0,38839.0
10.0,10.0
7.0,69277.0
10.0,75184.0
4.0,48333.0
3.0,32222.0
9.0,1234.0
26.0,75184.0
1.0,1611.0
10.0,54133.0
2.0,23629.0
4.0,7405.0
6.0,145000.0
24.0,122559.0
4.0,26852.0
20.0,64178.0
3.0,7500.0
2.0,110000.0
5.0,34557.0
3.0,12342.0
5.0,118147.0
25.0,34370.0
2.0,21577.0
12.0,78971.0
2.0,95541.0
14.0,69814.0
15.0,95592.0
6.0,186.0
8.0,53703.0
10.0,113375.0
5.0,42962.0
3.0,25777.0
18.0,78183.0
15.0,53703.0
4.0,62123.0
5.0,48333.0
8.0,64341.0
8.0,171974.0
7.0,6171.0
15.0,5193.0
13.0,110873.0
9.0,64444.0
5.0,53703.0
7.0,44024.0
2.0,24166.0
19.0,64444.0
14.0,107406.0
13.0,3261.0
20.0,4937.0
11.0,54000.0
1.0,70063.0
26.0,75184.0
13.0,123517.0
26.0,134257.0
8.0,53703.0
1.0,494.0
2.0,38216.0
2.0,5084.0
1.0,31148.0
14.0,122559.0
17.0,39740.0
8.0,22731.0
4.0,48333.0
2.0,32222.0
8.0,75184.0
3.0,21052.0
6.0,38742.0
11.0,127388.0
8.0,29909.0
19.0,80555.0
2.0,5982.0
2.0,1141.0
6.0,139628.0
13.0,128887.0
10.0,57020.0
10.0,56465.0
10.0,48333.0
8.0,61783.0
5.0,65514.0
14.0,61146.0
3.0,67530.0
12.0,72000.0
4.0,81528.0
10.0,100000.0
9.0,69814.0
8.0,25123.0
10.0,60964.0
8.0,52122.0
10.0,77332.0
5.0,77328.0
25.0,198198.0
6.0,54777.0
9.0,73036.0
31.0,91719.0
5.0,114649.0
6.0,14720.0
10.0,45078.0
4.0,48647.0
3.0,58644.0
6.0,18765.0
5.0,60000.0
5.0,2393.0
7.0,45111.0
5.0,666.0
3.0,45111.0
3.0,45784.0
2.0,23083.0
10.0,133700.0
10.0,122913.0
13.0,96666.0
20.0,6000.0
20.0,140387.0
15.0,35444.0
19.0,254776.0
16.0,67758.0
2.0,29909.0
10.0,164448.0
23.0,81077.0
5.0,62420.0
25.0,1481.0
10.0,13818022.0
9.0,1481.0
5.0,34694.0
19.0,110827.0
3.0,68203.0
11.0,82448.0
23.0,116464.0
10.0,17249.0
2.0,55374.0
8.0,89087.0
2.0,47259.0
14.0,23311.0
12.0,71538.0
8.0,32285.0
1.0,8374.0
8.0,75184.0
9.0,42962.0
14.0,232617.0
20.0,64444.0
19.0,172000.0
5.0,11264.0
2.0,6444.0
2.0,24000.0
34.0,100000.0
3.0,27000.0
6.0,116988.0
5.0,75184.0
3.0,17772.0
3.0,43183.0
1.0,8067.0
1.0,5778.0
8.0,1481.0
8.0,55680.0
10.0,85925.0
14.0,85925.0
4.0,113375.0
23.0,133757.0
8.0,260000.0
1.0,55851.0
5.0,64444.0
3.0,17280.0
2.0,106000.0
3.0,29696.0
25.0,145715.0
10.0,133538.0
9.0,47854.0
15.0,32222.0
6.0,38666.0
12.0,700000.0
15.0,81199.0
3.0,32222.0
2.0,11848.0
6.0,80000.0
9.0,55851.0
11.0,7637.0
24.0,72693.0
14.0,29909.0
15.0,85925.0
10.0,121574.0
15.0,360000.0
6.0,6449.0
6.0,150369.0
20.0,96666.0
3.0,95000.0
1.0,67666.0
3.0,1485.0
17.0,37592.0
20.0,24616.0
12.0,69814.0
10.0,37592.0
2.0,27926.0
4.0,70193.0
1.0,44544.0
13.0,53070.0
4.0,35444.0
9.0,48333.0
5.0,47259.0
31.0,81306.0
28.0,76433.0
7.0,84000.0
8.0,86.0
5.0,27389.0
2.0,39740.0
40.0,10741.0
3.0,16038.0
4.0,29537.0
5.0,64444.0
2.0,4662.0
2.0,68883.0
7.0,45111.0
14.0,57625.0
17.0,134921.0
3.0,32222.0
5.0,111417.0
5.0,13669.0
16.0,75184.0
8.0,107406.0
5.0,85925.0
12.0,50000.0
2.0,30933.0
13.0,19253.0
11.0,14356.0
7.0,91295.0
10.0,35890.0
11.0,70000.0
10.0,118147.0
8.0,1333.0
3.0,7417.0
4.0,60147.0
6.0,12000.0
4.0,42000.0
8.0,90000.0
13.0,200000.0
9.0,85925.0
4.0,39740.0
4.0,38994.0
10.0,33.0
14.0,53836.0
3.0,26852.0
11.0,68789.0
18.0,145000.0
5.0,85925.0
9.0,5300.0
14.0,2156.0
16.0,170000.0
13.0,76258.0
7.0,58000.0
18.0,120000.0
7.0,20364.0
24.0,203821.0
2.0,107406.0
4.0,69257.0
10.0,45111.0
27.0,10741.0
3.0,15000.0
6.0,63101.0
6.0,69814.0
2.0,33121.0
7.0,9989.0
8.0,34370.0
3.0,560.0
34.0,50400.0
5.0,42962.0
1.0,29644.0
3.0,26852.0
2.0,40000.0
6.0,107406.0
7.0,6293.0
15.0,64444.0
7.0,10794.0
11.0,270000.0
5.0,9160.0
16.0,75184.0
7.0,100000.0
3.0,64444.0
17.0,40814.0
7.0,21056.0
1.0,7768.0
17.0,190080.0
35.0,225000.0
2.0,122000.0
8.0,150369.0
5.0,75184.0
4.0,18649.0
25.0,213000.0
1.0,6723.0
1.0,200000.0
24.0,35444.0
10.0,7342.0
3.0,87500.0
7.0,34010.0
5.0,112777.0
4.0,75184.0
24.0,193331.0
7.0,105095.0
3.0,140000.0
2.0,85500.0
6.0,140000.0
4.0,92000.0
27.0,130000.0
4.0,18259.0
3.0,32759.0
6.0,50481.0
4.0,29621.0
28.0,32222.0
1.0,76000.0
1.0,818.0
19.0,110000.0
1.0,45000.0
3.0,5599.0
4.0,39981.0
13.0,13987.0
36.0,136100.0
3.0,53703.0
20.0,192000.0
2.0,83000.0
20.0,59073.0
3.0,26339.0
10.0,145715.0
14.0,91295.0
2.0,31534.0
2.0,180000.0
18.0,90445.0
6.0,37502.0
11.0,165000.0
15.0,150000.0
1.0,35669.0
3.0,3625.0
30.0,108280.0
11.0,88073.0
23.0,98814.0
3.0,57325.0
2.0,2967.0
35.0,120000.0
6.0,110000.0
8.0,40708.0
4.0,78000.0
30.0,130000.0
1.0,110000.0
32.0,75184.0
19.0,250000.0
28.0,38742.0
16.0,145000.0
10.0,70063.0
9.0,83597.0
17.0,21481.0
15.0,26852.0
6.0,109554.0
9.0,130000.0
5.0,89147.0
17.0,76433.0
35.0,107406.0
20.0,62296.0
2.0,75000.0
4.0,127000.0
12.0,37592.0
4.0,48303.0
12.0,152865.0
3.0,32378.0
16.0,82703.0
2.0,6527.0
5.0,140000.0
14.0,47854.0
7.0,6682.0
5.0,19.0
1.0,50885.0
8.0,64444.0
11.0,80000.0
6.0,180000.0
2.0,17772.0
5.0,61222.0
4.0,12889.0
9.0,1188.0
4.0,64444.0
10.0,88073.0
9.0,98814.0
17.0,170000.0
2.0,11063.0
10.0,49368.0
14.0,79273.0
3.0,48000.0
1.0,145000.0
30.0,78000.0
5.0,61222.0
8.0,64444.0
3.0,50885.0
3.0,4800.0
14.0,104184.0
8.0,139628.0
2.0,39479.0
11.0,330000.0
7.0,210000.0
5.0,85000.0
2.0,60000.0
8.0,116000.0
12.0,132000.0
3.0,32757.0
9.0,1481.0
9.0,134921.0
1.0,58000.0
3.0,14546.0
15.0,195000.0
4.0,3508.0
3.0,741.0
3.0,12769.0
1.0,27926.0
6.0,103000.0
25.0,110000.0
7.0,200000.0
6.0,155000.0
3.0,14839.0
5.0,115000.0
4.0,95541.0
8.0,6714.0
10.0,120000.0
12.0,123517.0
5.0,60000.0
22.0,15851.0
4.0,66769.0
5.0,133000.0
6.0,111417.0
3.0,52229.0
15.0,66647.0
12.0,225000.0
10.0,200800.0
10.0,112290.0
18.0,200000.0
3.0,13020.0
4.0,155000.0
3.0,95000.0
10.0,122559.0
5.0,107406.0
17.0,180000.0
3.0,26088.0
5.0,61222.0
15.0,199905.0
8.0,8423.0
11.0,85925.0
12.0,200000.0
8.0,83148.0
12.0,83597.0
6.0,117500.0
9.0,33081.0
7.0,110000.0
4.0,23927.0
11.0,44586.0
5.0,170000.0
2.0,63000.0
2.0,92000.0
13.0,126486.0
24.0,1000000.0
6.0,61866.0
10.0,87231.0
24.0,100000.0
37.0,180000.0
4.0,11963.0
3.0,80000.0
4.0,80000.0
20.0,57999.0
12.0,70000.0
2.0,80000.0
20.0,139628.0
1.0,385.0
6.0,101910.0
3.0,8951.0
3.0,93420.0
5.0,4206.0
2.0,44681.0
6.0,264000.0
16.0,350000.0
3.0,6264.0
20.0,125000.0
12.0,36088.0
5.0,60147.0
13.0,200000.0
40.0,140000.0
2.0,32712.0
6.0,34370.0
1.0,8315.0
3.0,128887.0
4.0,46910.0
22.0,149465.0
5.0,37592.0
7.0,200000.0
2.0,25443.0
21.0,77332.0
1.0,80000.0
12.0,74052.0
28.0,85925.0
15.0,138187.0
25.0,143000.0
19.0,75184.0
1.0,26852.0
18.0,170000.0
8.0,58154.0
14.0,254776.0
21.0,128887.0
10.0,85925.0
7.0,43616.0
9.0,52652.0
17.0,98814.0
9.0,150000.0
8.0,29696.0
10.0,200000.0
14.0,220000.0
12.0,72693.0
5.0,152376.0
7.0,110000.0
3.0,21534.0
3.0,76258.0
17.0,150000.0
21.0,250000.0
1.0,25359.0
10.0,90000.0
7.0,68740.0
12.0,48333.0
6.0,112674.0
8.0,72000.0
26.0,42162.0
